trace,workload,budget_gb,capacity_slots,static_slots,static_gb,dynamic_slots,policy,hit_rate,miss_rate,bytes_h2d_per_token,promotions_per_token,evictions_per_token,cache_churn_per_token,cpu_direct_experts_per_token,average_residency_tokens,p50_misses_per_layer,p95_misses_per_layer,band_0_to_4,band_5_to_7,band_8_to_10
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,2,723,361,0.9980928,362,Hybrid policy (universal),0.020814732142857142,0.9791852678571429,6072685.714285715,2.1964285714285716,0.0,2.1964285714285716,467.8125,61.889481707317074,10.0,10.0,0.025297619047619048,0.0,0.9747023809523809
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,2,723,0,0.0,723,Static Hot + CLOCK (adaptive),0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,1.4982589285714285,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,2,723,0,0.0,723,Static Hot + LRU (adaptive),0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,1.4982589285714285,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,2,723,0,0.0,723,Frequency promotion (adaptive),0.0,1.0,1327104000.0,377.14285714285717,370.6875,747.8303571428571,0.0,1.8668767755681814,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,2,723,0,0.0,723,Hybrid policy (adaptive),0.0,1.0,0.0,0.0,0.0,0.0,480.0,0.0,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,2,723,361,0.9980928,362,Static Hot + CLOCK (adaptive),0.013671875,0.986328125,1308960000.0,473.4375,473.4375,946.875,0.0,0.7644343257089838,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,2,723,361,0.9980928,362,Static Hot + LRU (adaptive),0.013671875,0.986328125,1308960000.0,473.4375,473.4375,946.875,0.0,0.7644343257089838,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,2,723,361,0.9980928,362,Frequency promotion (adaptive),0.013671875,0.986328125,1308960000.0,370.82142857142856,367.5892857142857,738.4107142857143,0.0,0.9543976130854924,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,2,723,361,0.9980928,362,Hybrid policy (adaptive),0.020814732142857142,0.9791852678571429,6072685.714285715,2.1964285714285716,0.0,2.1964285714285716,467.8125,61.889481707317074,10.0,10.0,0.025297619047619048,0.0,0.9747023809523809
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,LRU,0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,2.9803125000000006,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,CLOCK,0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,2.9803125000000006,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,LFU,0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,2.9803125000000006,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,Static Hot + CLOCK (universal),0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,2.9803125000000006,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,Static Hot + LRU (universal),0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,2.9803125000000006,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,Frequency promotion (universal),0.0,1.0,1327104000.0,377.14285714285717,364.23214285714283,741.375,0.0,3.701526988636364,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,Hybrid policy (universal),0.0,1.0,0.0,0.0,0.0,0.0,480.0,0.0,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,361,0.9980928,1085,Static Hot + CLOCK (universal),0.013671875,0.986328125,1308960000.0,473.4375,473.4375,946.875,0.0,2.2783322491831055,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,361,0.9980928,1085,Static Hot + LRU (universal),0.013671875,0.986328125,1308960000.0,473.4375,473.4375,946.875,0.0,2.2783322491831055,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,361,0.9980928,1085,Frequency promotion (universal),0.013671875,0.986328125,1308960000.0,370.82142857142856,361.13392857142856,731.9553571428571,0.0,2.834893877010498,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,361,0.9980928,1085,Hybrid policy (universal),0.020814732142857142,0.9791852678571429,6072685.714285715,2.1964285714285716,0.0,2.1964285714285716,467.8125,61.889481707317074,10.0,10.0,0.025297619047619048,0.0,0.9747023809523809
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,723,1.9989504,723,Static Hot + CLOCK (universal),0.02739955357142857,0.9726004464285715,1290741942.857143,466.8482142857143,466.8482142857143,933.6964285714286,0.0,1.5479162820749495,10.0,10.0,0.026785714285714284,0.023995535714285716,0.94921875
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,723,1.9989504,723,Static Hot + LRU (universal),0.02739955357142857,0.9726004464285715,1290741942.857143,466.8482142857143,466.8482142857143,933.6964285714286,0.0,1.5479162820749495,10.0,10.0,0.026785714285714284,0.023995535714285716,0.94921875
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,723,1.9989504,723,Frequency promotion (universal),0.02739955357142857,0.9726004464285715,1290741942.857143,364.4732142857143,358.01785714285717,722.4910714285714,0.0,1.9301049092378924,10.0,10.0,0.026785714285714284,0.023995535714285716,0.94921875
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,723,1.9989504,723,Hybrid policy (universal),0.041685267857142855,0.9583147321428571,12120685.714285715,4.383928571428571,0.0,4.383928571428571,455.60714285714283,61.04960115410726,10.0,10.0,0.050595238095238096,0.000744047619047619,0.9486607142857143
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,1085,2.999808,361,Static Hot + CLOCK (universal),0.040811011904761905,0.9591889880952381,1272943542.857143,460.4107142857143,460.4107142857143,920.8214285714286,0.0,0.7881277931613503,10.0,10.0,0.04017857142857143,0.03478422619047619,0.9250372023809523
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,1085,2.999808,361,Static Hot + LRU (universal),0.040811011904761905,0.9591889880952381,1272943542.857143,460.4107142857143,460.4107142857143,920.8214285714286,0.0,0.7881277931613503,10.0,10.0,0.04017857142857143,0.03478422619047619,0.9250372023809523
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,1085,2.999808,361,Frequency promotion (universal),0.040811011904761905,0.9591889880952381,1272943542.857143,358.23214285714283,355.00892857142856,713.2410714285714,0.0,0.9848270067959392,10.0,10.0,0.04017857142857143,0.03478422619047619,0.9250372023809523
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,1085,2.999808,361,Hybrid policy (universal),0.047507440476190474,0.9524925595238095,28339200.0,10.25,7.071428571428571,17.321428571428573,446.94642857142856,27.40573503902862,10.0,10.0,0.04743303571428571,0.027529761904761904,0.9250372023809523
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,Static Hot + CLOCK (adaptive),0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,2.9803125000000006,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,Static Hot + LRU (adaptive),0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,2.9803125000000006,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,Frequency promotion (adaptive),0.0,1.0,1327104000.0,377.14285714285717,364.23214285714283,741.375,0.0,3.701526988636364,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,0,0.0,1446,Hybrid policy (adaptive),0.0,1.0,0.0,0.0,0.0,0.0,480.0,0.0,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,361,0.9980928,1085,Static Hot + CLOCK (adaptive),0.013671875,0.986328125,1308960000.0,473.4375,473.4375,946.875,0.0,2.2783322491831055,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,361,0.9980928,1085,Static Hot + LRU (adaptive),0.013671875,0.986328125,1308960000.0,473.4375,473.4375,946.875,0.0,2.2783322491831055,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,361,0.9980928,1085,Frequency promotion (adaptive),0.013671875,0.986328125,1308960000.0,370.82142857142856,361.13392857142856,731.9553571428571,0.0,2.834893877010498,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,361,0.9980928,1085,Hybrid policy (adaptive),0.020814732142857142,0.9791852678571429,6072685.714285715,2.1964285714285716,0.0,2.1964285714285716,467.8125,61.889481707317074,10.0,10.0,0.025297619047619048,0.0,0.9747023809523809
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,723,1.9989504,723,Static Hot + CLOCK (adaptive),0.02739955357142857,0.9726004464285715,1290741942.857143,466.8482142857143,466.8482142857143,933.6964285714286,0.0,1.5479162820749495,10.0,10.0,0.026785714285714284,0.023995535714285716,0.94921875
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,723,1.9989504,723,Static Hot + LRU (adaptive),0.02739955357142857,0.9726004464285715,1290741942.857143,466.8482142857143,466.8482142857143,933.6964285714286,0.0,1.5479162820749495,10.0,10.0,0.026785714285714284,0.023995535714285716,0.94921875
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,723,1.9989504,723,Frequency promotion (adaptive),0.02739955357142857,0.9726004464285715,1290741942.857143,364.4732142857143,358.01785714285717,722.4910714285714,0.0,1.9301049092378924,10.0,10.0,0.026785714285714284,0.023995535714285716,0.94921875
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,723,1.9989504,723,Hybrid policy (adaptive),0.041685267857142855,0.9583147321428571,12120685.714285715,4.383928571428571,0.0,4.383928571428571,455.60714285714283,61.04960115410726,10.0,10.0,0.050595238095238096,0.000744047619047619,0.9486607142857143
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,1085,2.999808,361,Static Hot + CLOCK (adaptive),0.040811011904761905,0.9591889880952381,1272943542.857143,460.4107142857143,460.4107142857143,920.8214285714286,0.0,0.7881277931613503,10.0,10.0,0.04017857142857143,0.03478422619047619,0.9250372023809523
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,1085,2.999808,361,Static Hot + LRU (adaptive),0.040811011904761905,0.9591889880952381,1272943542.857143,460.4107142857143,460.4107142857143,920.8214285714286,0.0,0.7881277931613503,10.0,10.0,0.04017857142857143,0.03478422619047619,0.9250372023809523
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,1085,2.999808,361,Frequency promotion (adaptive),0.040811011904761905,0.9591889880952381,1272943542.857143,358.23214285714283,355.00892857142856,713.2410714285714,0.0,0.9848270067959392,10.0,10.0,0.04017857142857143,0.03478422619047619,0.9250372023809523
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,4,1446,1085,2.999808,361,Hybrid policy (adaptive),0.047507440476190474,0.9524925595238095,28339200.0,10.25,7.071428571428571,17.321428571428573,446.94642857142856,27.40573503902862,10.0,10.0,0.04743303571428571,0.027529761904761904,0.9250372023809523
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,0,0.0,2170,LRU,0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,4.448177083333334,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,0,0.0,2170,CLOCK,0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,4.448177083333334,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,0,0.0,2170,LFU,0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,4.448177083333334,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,0,0.0,2170,Static Hot + CLOCK (universal),0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,4.448177083333334,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,0,0.0,2170,Static Hot + LRU (universal),0.0,1.0,1327104000.0,480.0,480.0,960.0,0.0,4.448177083333334,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,0,0.0,2170,Frequency promotion (universal),0.0,1.0,1327104000.0,377.14285714285717,357.76785714285717,734.9107142857143,0.0,5.5064206518308065,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,0,0.0,2170,Hybrid policy (universal),0.0,1.0,0.0,0.0,0.0,0.0,480.0,0.0,10.0,10.0,0.0,0.0,1.0
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,361,0.9980928,1809,Static Hot + CLOCK (universal),0.013671875,0.986328125,1308960000.0,473.4375,473.4375,946.875,0.0,3.7771314897736894,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,361,0.9980928,1809,Static Hot + LRU (universal),0.013671875,0.986328125,1308960000.0,473.4375,473.4375,946.875,0.0,3.7771314897736894,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,361,0.9980928,1809,Frequency promotion (universal),0.013671875,0.986328125,1308960000.0,370.82142857142856,354.66964285714283,725.4910714285714,0.0,4.683719782336512,10.0,10.0,0.013392857142857142,0.011532738095238096,0.9750744047619048
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,361,0.9980928,1809,Hybrid policy (universal),0.020814732142857142,0.9791852678571429,6072685.714285715,2.1964285714285716,0.0,2.1964285714285716,467.8125,61.889481707317074,10.0,10.0,0.025297619047619048,0.0,0.9747023809523809
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,1085,2.999808,1085,Static Hot + CLOCK (universal),0.040811011904761905,0.9591889880952381,1272943542.857143,460.4107142857143,460.4107142857143,920.8214285714286,0.0,2.3548403498067927,10.0,10.0,0.04017857142857143,0.03478422619047619,0.9250372023809523
C:\Users\user0\Documents\Codex\2026-09-03\chatgpt-conversation-6a98f719-c4cc-83ec-8dd8\work\pc-slotstream-hybrid-gate\results\integration-gate\trace_fixture.bin,trace_fixture,6,2170,1085,2.999808,1085,Static Hot + LRU (universal),0.040811011904761905,0.9591889880952381,1272943542.857143,460.4107142857143,460.4107142857143,920.8214285714286,0.0,2.3548403498067927,10.0,10.0,0.04017857142857143,0.03478422619047619,0.9250372023809523
